"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Apr 21 19:51:35 GMT 2023","Fri Apr 21 19:51:35 GMT 2023","0","player.muse","test_playback_namespace","","","","test_loadContainer_local_share[Play specific artist from local library]","
    SWPBL-145583
    Verify loadContainer works with local library files via the following methods:
    1. an entire samba share
    2. a specific artist
    3. a specific playlist
    :param module_dut:
    :param md_type:
    :return:
    "
"skipped","Fri Apr 21 19:51:02 GMT 2023","Fri Apr 21 19:51:02 GMT 2023","0","player.muse","test_playback_namespace","","","","test_loadLineIn_source_from_outside_and_inside_of_group[device_filter0]","
    Verify that loadLineIn will work with a source ZP that's in and out of the target groupId
    :param dut_manager:
    :param function_dut:
    :param ws_client:
    :return:
    "
"passed","Fri Apr 21 19:50:26 GMT 2023","Fri Apr 21 19:50:27 GMT 2023","1106","player.muse","test_playbackSession_namespace","","","","test_parse_unicode_request_json[¥2300.00]","
    SWPBL-118495
    Verifies that requests that contain JSON with unicode escape sequences are parsed successfully
    :param ws_client:
    :param unicode_string:
    :return:
    "
"passed","Fri Apr 21 19:48:36 GMT 2023","Fri Apr 21 19:48:40 GMT 2023","3870","player.muse","test_playbackMetadata_namespace","","","","test_metadata_shows_ratings_object_on_pre_rate_track","
    Verify that the player is able to parse pre-rated tracks before playback has started
    "
"passed","Fri Apr 21 19:56:23 GMT 2023","Fri Apr 21 19:56:34 GMT 2023","10635","player.muse","test_playback_namespace","","","","test_loadContent_with_loadFavorite_no_resolver_service","
    SWPBL-191533: Create loadFavorite via loadContent test
    For this test we use TuneIn as our content provider, so we can add a station to the user's favorites and
    then load the content to the queue using loadContent.
    :param ws_client:
    :param module_dut:
    :return:
    "
"passed","Fri Apr 21 19:49:34 GMT 2023","Fri Apr 21 19:49:40 GMT 2023","5440","player.muse","test_playbackMetadata_namespace","","","","test_rateItem_404_rating_response","
    A 404 response should clear the queue on the player. Verifies that the player is IDLE and it sent out a proper error event.
    "
"passed","Fri Apr 21 19:50:34 GMT 2023","Fri Apr 21 19:50:36 GMT 2023","1107","player.muse","test_playbackSession_namespace","","","","test_parse_unicode_request_json[Polynésie Française]","
    SWPBL-118495
    Verifies that requests that contain JSON with unicode escape sequences are parsed successfully
    :param ws_client:
    :param unicode_string:
    :return:
    "
"skipped","Fri Apr 21 19:51:35 GMT 2023","Fri Apr 21 19:51:35 GMT 2023","0","player.muse","test_playback_namespace","","","","test_loadContainer_local_share[Play entire samba share]","
    SWPBL-145583
    Verify loadContainer works with local library files via the following methods:
    1. an entire samba share
    2. a specific artist
    3. a specific playlist
    :param module_dut:
    :param md_type:
    :return:
    "
"passed","Fri Apr 21 19:50:22 GMT 2023","Fri Apr 21 19:50:23 GMT 2023","1102","player.muse","test_playbackSession_namespace","","","","test_parse_unicode_request_json[España]","
    SWPBL-118495
    Verifies that requests that contain JSON with unicode escape sequences are parsed successfully
    :param ws_client:
    :param unicode_string:
    :return:
    "
"passed","Fri Apr 21 19:54:54 GMT 2023","Fri Apr 21 19:54:59 GMT 2023","5274","player.muse","test_playback_namespace","","","","test_loadContent_with_loadContainer_no_resolver_service[Normal length tracks]","
    SWPBL-180660: loadContent initiates loadContainer without cloud resolver service.

    This test sends a Base64 encoded blob with a loadContainer command to loadContent and verifies the content was
    successfully loaded by sending a play command and verifying the first song of the trackList plays
    as expected.

    :param ws_client:
    :param module_dut:
    :param mock_smapi_server_manager: Using mock smapi instead of a partner service for simplicity
    :param smapi_account_setup: Use this to add the mock smapi service
    :return:
    "
"passed","Fri Apr 21 19:50:16 GMT 2023","Fri Apr 21 19:50:17 GMT 2023","1342","player.muse","test_playbackMetadata_namespace","","","","test_rate_item_invalid_itemId_values[Bad Type]","
    Verify the player sends an error if the itemId is blank or null
    "
"passed","Fri Apr 21 19:50:40 GMT 2023","Fri Apr 21 19:50:45 GMT 2023","4947","player.muse","test_playbackSession_namespace","","","","test_load_play_verify_metadata","
    SWPBL-146353
    Verify that muse sessions created via muse V2 REST stay valid and can be used to play music.

    :param ws_client:
    :param mock_cq_server:
    :param module_dut:
    :return:
    "
"skipped","Fri Apr 21 19:50:49 GMT 2023","Fri Apr 21 19:50:49 GMT 2023","69","player.muse","test_playback_namespace","","","","test_loadLineIn_on_linein_and_non_linein_zps[True-device_filter0]","
    Verify the loadLineIn commands works as expected on linein and non-linein ZPs
    :param ws_client:
    :param function_dut:
    :param explicit_deviceId:
    :return:
    "
"passed","Fri Apr 21 19:50:07 GMT 2023","Fri Apr 21 19:50:09 GMT 2023","2334","player.muse","test_playbackMetadata_namespace","","","","test_rate_item_invalid_itemId_values[No Type]","
    Verify the player sends an error if the itemId is blank or null
    "
